DATETIME,MARKET,SUBMARKET,VENDOR,QCI,KPI,Value
9/28/2020,VA/WV/NC,Raleigh,E,QCI 6+7+8+9,DL Throughput 20th Percentile,8820.567227
9/28/2020,VA/WV/NC,Raleigh,E,QCI 6,DL Throughput 20th Percentile,13683.48808
9/28/2020,VA/WV/NC,Raleigh,E,QCI 7,DL Throughput 20th Percentile,9880.524596
9/28/2020,VA/WV/NC,Raleigh,E,QCI 8,DL Throughput 20th Percentile,9303.513672
9/28/2020,VA/WV/NC,Raleigh,E,QCI 9,DL Throughput 20th Percentile,7263.823628
9/28/2020,VA/WV/NC,Virginia,E,QCI 6+7+8+9,DL Throughput 20th Percentile,11485.27943
9/28/2020,VA/WV/NC,Virginia,E,QCI 6,DL Throughput 20th Percentile,13826.5587
9/28/2020,VA/WV/NC,Virginia,E,QCI 7,DL Throughput 20th Percentile,12335.15618
9/28/2020,VA/WV/NC,Virginia,E,QCI 8,DL Throughput 20th Percentile,11196.69458
9/28/2020,VA/WV/NC,Virginia,E,QCI 9,DL Throughput 20th Percentile,10811.93892
9/28/2020,VA/WV/NC,West Virginia,E,QCI 6+7+8+9,DL Throughput 20th Percentile,5434.980327
9/28/2020,VA/WV/NC,West Virginia,E,QCI 6,DL Throughput 20th Percentile,10649.4958
9/28/2020,VA/WV/NC,West Virginia,E,QCI 7,DL Throughput 20th Percentile,6821.047276
9/28/2020,VA/WV/NC,West Virginia,E,QCI 8,DL Throughput 20th Percentile,5308.427258
9/28/2020,VA/WV/NC,West Virginia,E,QCI 9,DL Throughput 20th Percentile,5273.674474
9/28/2020,Washington DC-Baltimore,Maryland,N,QCI 6+7+8+9,DL Throughput 20th Percentile,5963.42611
9/28/2020,Washington DC-Baltimore,Maryland,N,QCI 6,DL Throughput 20th Percentile,9329.255206
9/28/2020,Washington DC-Baltimore,Maryland,N,QCI 7,DL Throughput 20th Percentile,6662.760414
9/28/2020,Washington DC-Baltimore,Maryland,N,QCI 8,DL Throughput 20th Percentile,5889.865149
9/28/2020,Washington DC-Baltimore,Maryland,N,QCI 9,DL Throughput 20th Percentile,5661.273832
9/28/2020,Washington DC-Baltimore,Washington DC,N,QCI 6+7+8+9,DL Throughput 20th Percentile,9221.099248
9/28/2020,Washington DC-Baltimore,Washington DC,N,QCI 6,DL Throughput 20th Percentile,11694.77558
9/28/2020,Washington DC-Baltimore,Washington DC,N,QCI 7,DL Throughput 20th Percentile,9950.273629
9/28/2020,Washington DC-Baltimore,Washington DC,N,QCI 8,DL Throughput 20th Percentile,9581.062234
9/28/2020,Washington DC-Baltimore,Washington DC,N,QCI 9,DL Throughput 20th Percentile,8138.832865
9/27/2020,Arizona/New Mexico,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,8203.208096
9/27/2020,Arizona/New Mexico,ALL,N,QCI 6,DL Throughput 20th Percentile,10308.87565
9/27/2020,Arizona/New Mexico,ALL,N,QCI 7,DL Throughput 20th Percentile,10120.54479
9/27/2020,Arizona/New Mexico,ALL,N,QCI 8,DL Throughput 20th Percentile,8540.885535
9/27/2020,Arizona/New Mexico,ALL,N,QCI 9,DL Throughput 20th Percentile,7458.889504
9/27/2020,Arkansas/Oklahoma,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,5943.595984
9/27/2020,Arkansas/Oklahoma,ALL,E,QCI 6,DL Throughput 20th Percentile,10766.54975
9/27/2020,Arkansas/Oklahoma,ALL,E,QCI 7,DL Throughput 20th Percentile,7222.577348
9/27/2020,Arkansas/Oklahoma,ALL,E,QCI 8,DL Throughput 20th Percentile,5973.456469
9/27/2020,Arkansas/Oklahoma,ALL,E,QCI 9,DL Throughput 20th Percentile,5370.312401
9/27/2020,E. PA/S. NJ/DE,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,7946.70135
9/27/2020,E. PA/S. NJ/DE,ALL,N,QCI 6,DL Throughput 20th Percentile,11795.17499
9/27/2020,E. PA/S. NJ/DE,ALL,N,QCI 7,DL Throughput 20th Percentile,8917.930623
9/27/2020,E. PA/S. NJ/DE,ALL,N,QCI 8,DL Throughput 20th Percentile,8049.509365
9/27/2020,E. PA/S. NJ/DE,ALL,N,QCI 9,DL Throughput 20th Percentile,7422.174626
9/27/2020,Florida,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,6736.486713
9/27/2020,Florida,ALL,E,QCI 6,DL Throughput 20th Percentile,11099.78818
9/27/2020,Florida,ALL,E,QCI 7,DL Throughput 20th Percentile,7905.093532
9/27/2020,Florida,ALL,E,QCI 8,DL Throughput 20th Percentile,6650.530156
9/27/2020,Florida,ALL,E,QCI 9,DL Throughput 20th Percentile,6130.764339
9/27/2020,Georgia/South Carolina,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,7751.775094
9/27/2020,Georgia/South Carolina,ALL,E,QCI 6,DL Throughput 20th Percentile,11556.77046
9/27/2020,Georgia/South Carolina,ALL,E,QCI 7,DL Throughput 20th Percentile,8865.116201
9/27/2020,Georgia/South Carolina,ALL,E,QCI 8,DL Throughput 20th Percentile,7682.3717
9/27/2020,Georgia/South Carolina,ALL,E,QCI 9,DL Throughput 20th Percentile,6988.172863
9/27/2020,Greater Midwest,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,6791.840807
9/27/2020,Greater Midwest,ALL,N,QCI 6,DL Throughput 20th Percentile,9104.698724
9/27/2020,Greater Midwest,ALL,N,QCI 7,DL Throughput 20th Percentile,7813.050064
9/27/2020,Greater Midwest,ALL,N,QCI 8,DL Throughput 20th Percentile,7091.187694
9/27/2020,Greater Midwest,ALL,N,QCI 9,DL Throughput 20th Percentile,6184.88853
9/27/2020,Gulf States,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,4759.483466
9/27/2020,Gulf States,ALL,E,QCI 6,DL Throughput 20th Percentile,8505.978275
9/27/2020,Gulf States,ALL,E,QCI 7,DL Throughput 20th Percentile,5287.996533
9/27/2020,Gulf States,ALL,E,QCI 8,DL Throughput 20th Percentile,4685.754182
9/27/2020,Gulf States,ALL,E,QCI 9,DL Throughput 20th Percentile,4229.158303
9/27/2020,Hawaii,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,6107.402406
9/27/2020,Hawaii,ALL,E,QCI 6,DL Throughput 20th Percentile,9040.395393
9/27/2020,Hawaii,ALL,E,QCI 7,DL Throughput 20th Percentile,7161.86907
9/27/2020,Hawaii,ALL,E,QCI 8,DL Throughput 20th Percentile,5798.72599
9/27/2020,Hawaii,ALL,E,QCI 9,DL Throughput 20th Percentile,5883.031452
9/27/2020,Illinois/Wisconsin,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,8830.147168
9/27/2020,Illinois/Wisconsin,ALL,E,QCI 6,DL Throughput 20th Percentile,13983.924
9/27/2020,Illinois/Wisconsin,ALL,E,QCI 7,DL Throughput 20th Percentile,10473.1181
9/27/2020,Illinois/Wisconsin,ALL,E,QCI 8,DL Throughput 20th Percentile,8696.498511
9/27/2020,Illinois/Wisconsin,ALL,E,QCI 9,DL Throughput 20th Percentile,8072.005013
9/27/2020,Los Angeles,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,7082.445793
9/27/2020,Los Angeles,ALL,E,QCI 6,DL Throughput 20th Percentile,11770.06855
9/27/2020,Los Angeles,ALL,E,QCI 7,DL Throughput 20th Percentile,9137.700691
9/27/2020,Los Angeles,ALL,E,QCI 8,DL Throughput 20th Percentile,6936.149113
9/27/2020,Los Angeles,ALL,E,QCI 9,DL Throughput 20th Percentile,6391.528625
9/27/2020,Michigan/Indiana,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,6754.9899
9/27/2020,Michigan/Indiana,ALL,N,QCI 6,DL Throughput 20th Percentile,9902.380154
9/27/2020,Michigan/Indiana,ALL,N,QCI 7,DL Throughput 20th Percentile,7328.973659
9/27/2020,Michigan/Indiana,ALL,N,QCI 8,DL Throughput 20th Percentile,6765.432244
9/27/2020,Michigan/Indiana,ALL,N,QCI 9,DL Throughput 20th Percentile,5984.954917
9/27/2020,NY/NNJ,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,7163.901976
9/27/2020,NY/NNJ,ALL,N,QCI 6,DL Throughput 20th Percentile,10656.00984
9/27/2020,NY/NNJ,ALL,N,QCI 7,DL Throughput 20th Percentile,7710.797019
9/27/2020,NY/NNJ,ALL,N,QCI 8,DL Throughput 20th Percentile,6986.215015
9/27/2020,NY/NNJ,ALL,N,QCI 9,DL Throughput 20th Percentile,6703.368104
9/27/2020,New England,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,7874.281787
9/27/2020,New England,ALL,E,QCI 6,DL Throughput 20th Percentile,11462.37811
9/27/2020,New England,ALL,E,QCI 7,DL Throughput 20th Percentile,8653.820363
9/27/2020,New England,ALL,E,QCI 8,DL Throughput 20th Percentile,7688.84234
9/27/2020,New England,ALL,E,QCI 9,DL Throughput 20th Percentile,7535.105697
9/27/2020,North Texas,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,4552.153061
9/27/2020,North Texas,ALL,E,QCI 6,DL Throughput 20th Percentile,9349.657461
9/27/2020,North Texas,ALL,E,QCI 7,DL Throughput 20th Percentile,5974.043487
9/27/2020,North Texas,ALL,E,QCI 8,DL Throughput 20th Percentile,4746.518278
9/27/2020,North Texas,ALL,E,QCI 9,DL Throughput 20th Percentile,3995.160899
9/27/2020,Northern California,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,5182.970135
9/27/2020,Northern California,ALL,E,QCI 6,DL Throughput 20th Percentile,11611.84513
9/27/2020,Northern California,ALL,E,QCI 7,DL Throughput 20th Percentile,6870.634837
9/27/2020,Northern California,ALL,E,QCI 8,DL Throughput 20th Percentile,5469.219988
9/27/2020,Northern California,ALL,E,QCI 9,DL Throughput 20th Percentile,4130.106619
9/27/2020,Northern Plains,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,6742.265775
9/27/2020,Northern Plains,ALL,N,QCI 6,DL Throughput 20th Percentile,8052.101081
9/27/2020,Northern Plains,ALL,N,QCI 7,DL Throughput 20th Percentile,7417.27928
9/27/2020,Northern Plains,ALL,N,QCI 8,DL Throughput 20th Percentile,6749.856245
9/27/2020,Northern Plains,ALL,N,QCI 9,DL Throughput 20th Percentile,6228.147703
9/27/2020,Ohio/Western Pennsylvania,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,8299.718971
9/27/2020,Ohio/Western Pennsylvania,ALL,N,QCI 6,DL Throughput 20th Percentile,11950.55395
9/27/2020,Ohio/Western Pennsylvania,ALL,N,QCI 7,DL Throughput 20th Percentile,9327.56739
9/27/2020,Ohio/Western Pennsylvania,ALL,N,QCI 8,DL Throughput 20th Percentile,8334.935435
9/27/2020,Ohio/Western Pennsylvania,ALL,N,QCI 9,DL Throughput 20th Percentile,7797.485645
9/27/2020,Pacific Northwest,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,6826.513091
9/27/2020,Pacific Northwest,ALL,N,QCI 6,DL Throughput 20th Percentile,10227.13185
9/27/2020,Pacific Northwest,ALL,N,QCI 7,DL Throughput 20th Percentile,8116.608066
9/27/2020,Pacific Northwest,ALL,N,QCI 8,DL Throughput 20th Percentile,7128.46133
9/27/2020,Pacific Northwest,ALL,N,QCI 9,DL Throughput 20th Percentile,5982.352215
9/27/2020,Puerto Rico,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,4882.518775
9/27/2020,Puerto Rico,ALL,E,QCI 6,DL Throughput 20th Percentile,9952.966312
9/27/2020,Puerto Rico,ALL,E,QCI 7,DL Throughput 20th Percentile,6339.061328
9/27/2020,Puerto Rico,ALL,E,QCI 8,DL Throughput 20th Percentile,4733.165891
9/27/2020,Puerto Rico,ALL,E,QCI 9,DL Throughput 20th Percentile,4635.05624
9/27/2020,Rocky Mountain Region,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,7482.39973
9/27/2020,Rocky Mountain Region,ALL,N,QCI 6,DL Throughput 20th Percentile,9810.607883
9/27/2020,Rocky Mountain Region,ALL,N,QCI 7,DL Throughput 20th Percentile,8790.11123
9/27/2020,Rocky Mountain Region,ALL,N,QCI 8,DL Throughput 20th Percentile,7556.822905
9/27/2020,Rocky Mountain Region,ALL,N,QCI 9,DL Throughput 20th Percentile,6934.889573
9/27/2020,San Diego/Las Vegas,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,8175.628787
9/27/2020,San Diego/Las Vegas,ALL,E,QCI 6,DL Throughput 20th Percentile,12414.15327
9/27/2020,San Diego/Las Vegas,ALL,E,QCI 7,DL Throughput 20th Percentile,10196.78808
9/27/2020,San Diego/Las Vegas,ALL,E,QCI 8,DL Throughput 20th Percentile,8328.3987
9/27/2020,San Diego/Las Vegas,ALL,E,QCI 9,DL Throughput 20th Percentile,7501.427784
9/27/2020,South Texas,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,5197.650958
9/27/2020,South Texas,ALL,E,QCI 6,DL Throughput 20th Percentile,11704.16598
9/27/2020,South Texas,ALL,E,QCI 7,DL Throughput 20th Percentile,7003.06975
9/27/2020,South Texas,ALL,E,QCI 8,DL Throughput 20th Percentile,5435.536258
9/27/2020,South Texas,ALL,E,QCI 9,DL Throughput 20th Percentile,4302.801499
9/27/2020,Tennessee/Kentucky,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,6547.55398
9/27/2020,Tennessee/Kentucky,ALL,E,QCI 6,DL Throughput 20th Percentile,11620.9756
9/27/2020,Tennessee/Kentucky,ALL,E,QCI 7,DL Throughput 20th Percentile,7555.115913
9/27/2020,Tennessee/Kentucky,ALL,E,QCI 8,DL Throughput 20th Percentile,6582.197758
9/27/2020,Tennessee/Kentucky,ALL,E,QCI 9,DL Throughput 20th Percentile,5636.843829
9/27/2020,VA/WV/NC,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,9424.823896
9/27/2020,VA/WV/NC,ALL,E,QCI 6,DL Throughput 20th Percentile,13387.99021
9/27/2020,VA/WV/NC,ALL,E,QCI 7,DL Throughput 20th Percentile,10812.92815
9/27/2020,VA/WV/NC,ALL,E,QCI 8,DL Throughput 20th Percentile,9433.683896
9/27/2020,VA/WV/NC,ALL,E,QCI 9,DL Throughput 20th Percentile,8565.985617
9/27/2020,Washington DC-Baltimore,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,6696.4609
9/27/2020,Washington DC-Baltimore,ALL,N,QCI 6,DL Throughput 20th Percentile,10621.74459
9/27/2020,Washington DC-Baltimore,ALL,N,QCI 7,DL Throughput 20th Percentile,7408.606358
9/27/2020,Washington DC-Baltimore,ALL,N,QCI 8,DL Throughput 20th Percentile,6739.391131
9/27/2020,Washington DC-Baltimore,ALL,N,QCI 9,DL Throughput 20th Percentile,6233.262247
9/28/2020,Arizona/New Mexico,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,8211.045992
9/28/2020,Arizona/New Mexico,ALL,N,QCI 6,DL Throughput 20th Percentile,10231.52977
9/28/2020,Arizona/New Mexico,ALL,N,QCI 7,DL Throughput 20th Percentile,10213.73775
9/28/2020,Arizona/New Mexico,ALL,N,QCI 8,DL Throughput 20th Percentile,8451.622377
9/28/2020,Arizona/New Mexico,ALL,N,QCI 9,DL Throughput 20th Percentile,7558.765814
9/28/2020,Arkansas/Oklahoma,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,5933.233271
9/28/2020,Arkansas/Oklahoma,ALL,E,QCI 6,DL Throughput 20th Percentile,10966.49066
9/28/2020,Arkansas/Oklahoma,ALL,E,QCI 7,DL Throughput 20th Percentile,7220.843885
9/28/2020,Arkansas/Oklahoma,ALL,E,QCI 8,DL Throughput 20th Percentile,5947.15727
9/28/2020,Arkansas/Oklahoma,ALL,E,QCI 9,DL Throughput 20th Percentile,5505.655031
9/28/2020,E. PA/S. NJ/DE,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,8023.362282
9/28/2020,E. PA/S. NJ/DE,ALL,N,QCI 6,DL Throughput 20th Percentile,11906.003
9/28/2020,E. PA/S. NJ/DE,ALL,N,QCI 7,DL Throughput 20th Percentile,8690.064066
9/28/2020,E. PA/S. NJ/DE,ALL,N,QCI 8,DL Throughput 20th Percentile,8023.85653
9/28/2020,E. PA/S. NJ/DE,ALL,N,QCI 9,DL Throughput 20th Percentile,7574.97793
9/28/2020,Florida,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,6115.044036
9/28/2020,Florida,ALL,E,QCI 6,DL Throughput 20th Percentile,10432.93026
9/28/2020,Florida,ALL,E,QCI 7,DL Throughput 20th Percentile,7209.473582
9/28/2020,Florida,ALL,E,QCI 8,DL Throughput 20th Percentile,5969.166513
9/28/2020,Florida,ALL,E,QCI 9,DL Throughput 20th Percentile,5703.330397
9/28/2020,Georgia/South Carolina,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,7769.822354
9/28/2020,Georgia/South Carolina,ALL,E,QCI 6,DL Throughput 20th Percentile,11605.64264
9/28/2020,Georgia/South Carolina,ALL,E,QCI 7,DL Throughput 20th Percentile,8857.213164
9/28/2020,Georgia/South Carolina,ALL,E,QCI 8,DL Throughput 20th Percentile,7607.779418
9/28/2020,Georgia/South Carolina,ALL,E,QCI 9,DL Throughput 20th Percentile,7137.281333
9/28/2020,Greater Midwest,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,7236.396637
9/28/2020,Greater Midwest,ALL,N,QCI 6,DL Throughput 20th Percentile,9496.472424
9/28/2020,Greater Midwest,ALL,N,QCI 7,DL Throughput 20th Percentile,8305.763
9/28/2020,Greater Midwest,ALL,N,QCI 8,DL Throughput 20th Percentile,7452.98072
9/28/2020,Greater Midwest,ALL,N,QCI 9,DL Throughput 20th Percentile,6494.043826
9/28/2020,Gulf States,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,4238.083668
9/28/2020,Gulf States,ALL,E,QCI 6,DL Throughput 20th Percentile,8208.322204
9/28/2020,Gulf States,ALL,E,QCI 7,DL Throughput 20th Percentile,4635.495947
9/28/2020,Gulf States,ALL,E,QCI 8,DL Throughput 20th Percentile,4161.492007
9/28/2020,Gulf States,ALL,E,QCI 9,DL Throughput 20th Percentile,3866.113629
9/28/2020,Hawaii,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,5597.406408
9/28/2020,Hawaii,ALL,E,QCI 6,DL Throughput 20th Percentile,8478.230096
9/28/2020,Hawaii,ALL,E,QCI 7,DL Throughput 20th Percentile,6706.973064
9/28/2020,Hawaii,ALL,E,QCI 8,DL Throughput 20th Percentile,5455.483362
9/28/2020,Hawaii,ALL,E,QCI 9,DL Throughput 20th Percentile,5496.574482
9/28/2020,Illinois/Wisconsin,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,8931.545752
9/28/2020,Illinois/Wisconsin,ALL,E,QCI 6,DL Throughput 20th Percentile,13768.75228
9/28/2020,Illinois/Wisconsin,ALL,E,QCI 7,DL Throughput 20th Percentile,10501.66252
9/28/2020,Illinois/Wisconsin,ALL,E,QCI 8,DL Throughput 20th Percentile,8785.183646
9/28/2020,Illinois/Wisconsin,ALL,E,QCI 9,DL Throughput 20th Percentile,8361.579187
9/28/2020,Los Angeles,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,6689.639715
9/28/2020,Los Angeles,ALL,E,QCI 6,DL Throughput 20th Percentile,11235.01545
9/28/2020,Los Angeles,ALL,E,QCI 7,DL Throughput 20th Percentile,8420.919629
9/28/2020,Los Angeles,ALL,E,QCI 8,DL Throughput 20th Percentile,6547.039544
9/28/2020,Los Angeles,ALL,E,QCI 9,DL Throughput 20th Percentile,6140.865257
9/28/2020,Michigan/Indiana,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,6485.646159
9/28/2020,Michigan/Indiana,ALL,N,QCI 6,DL Throughput 20th Percentile,9818.241187
9/28/2020,Michigan/Indiana,ALL,N,QCI 7,DL Throughput 20th Percentile,7073.700677
9/28/2020,Michigan/Indiana,ALL,N,QCI 8,DL Throughput 20th Percentile,6510.446178
9/28/2020,Michigan/Indiana,ALL,N,QCI 9,DL Throughput 20th Percentile,5772.46128
9/28/2020,NY/NNJ,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,7192.402797
9/28/2020,NY/NNJ,ALL,N,QCI 6,DL Throughput 20th Percentile,10515.66967
9/28/2020,NY/NNJ,ALL,N,QCI 7,DL Throughput 20th Percentile,7630.790343
9/28/2020,NY/NNJ,ALL,N,QCI 8,DL Throughput 20th Percentile,7004.048318
9/28/2020,NY/NNJ,ALL,N,QCI 9,DL Throughput 20th Percentile,6716.24439
9/28/2020,New England,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,7731.179481
9/28/2020,New England,ALL,E,QCI 6,DL Throughput 20th Percentile,11245.84926
9/28/2020,New England,ALL,E,QCI 7,DL Throughput 20th Percentile,8374.381763
9/28/2020,New England,ALL,E,QCI 8,DL Throughput 20th Percentile,7494.492726
9/28/2020,New England,ALL,E,QCI 9,DL Throughput 20th Percentile,7467.817039
9/28/2020,North Texas,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,4602.008608
9/28/2020,North Texas,ALL,E,QCI 6,DL Throughput 20th Percentile,9440.192985
9/28/2020,North Texas,ALL,E,QCI 7,DL Throughput 20th Percentile,5846.428419
9/28/2020,North Texas,ALL,E,QCI 8,DL Throughput 20th Percentile,4679.099844
9/28/2020,North Texas,ALL,E,QCI 9,DL Throughput 20th Percentile,4145.981828
9/28/2020,Northern California,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,5184.852829
9/28/2020,Northern California,ALL,E,QCI 6,DL Throughput 20th Percentile,11139.78821
9/28/2020,Northern California,ALL,E,QCI 7,DL Throughput 20th Percentile,6758.464558
9/28/2020,Northern California,ALL,E,QCI 8,DL Throughput 20th Percentile,5422.927976
9/28/2020,Northern California,ALL,E,QCI 9,DL Throughput 20th Percentile,4185.202372
9/28/2020,Northern Plains,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,7136.704681
9/28/2020,Northern Plains,ALL,N,QCI 6,DL Throughput 20th Percentile,8869.463494
9/28/2020,Northern Plains,ALL,N,QCI 7,DL Throughput 20th Percentile,7690.944548
9/28/2020,Northern Plains,ALL,N,QCI 8,DL Throughput 20th Percentile,7085.606644
9/28/2020,Northern Plains,ALL,N,QCI 9,DL Throughput 20th Percentile,6594.659637
9/28/2020,Ohio/Western Pennsylvania,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,7925.360681
9/28/2020,Ohio/Western Pennsylvania,ALL,N,QCI 6,DL Throughput 20th Percentile,11220.74373
9/28/2020,Ohio/Western Pennsylvania,ALL,N,QCI 7,DL Throughput 20th Percentile,8791.697034
9/28/2020,Ohio/Western Pennsylvania,ALL,N,QCI 8,DL Throughput 20th Percentile,7936.634615
9/28/2020,Ohio/Western Pennsylvania,ALL,N,QCI 9,DL Throughput 20th Percentile,7344.377776
9/28/2020,Pacific Northwest,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,6959.039772
9/28/2020,Pacific Northwest,ALL,N,QCI 6,DL Throughput 20th Percentile,10178.64165
9/28/2020,Pacific Northwest,ALL,N,QCI 7,DL Throughput 20th Percentile,8235.641895
9/28/2020,Pacific Northwest,ALL,N,QCI 8,DL Throughput 20th Percentile,7243.895163
9/28/2020,Pacific Northwest,ALL,N,QCI 9,DL Throughput 20th Percentile,6086.038004
9/28/2020,Puerto Rico,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,4751.06121
9/28/2020,Puerto Rico,ALL,E,QCI 6,DL Throughput 20th Percentile,9175.077107
9/28/2020,Puerto Rico,ALL,E,QCI 7,DL Throughput 20th Percentile,6110.30174
9/28/2020,Puerto Rico,ALL,E,QCI 8,DL Throughput 20th Percentile,4580.980474
9/28/2020,Puerto Rico,ALL,E,QCI 9,DL Throughput 20th Percentile,4596.516434
9/28/2020,Rocky Mountain Region,ALL,N,QCI 6+7+8+9,DL Throughput 20th Percentile,7311.399701
9/28/2020,Rocky Mountain Region,ALL,N,QCI 6,DL Throughput 20th Percentile,9692.134729
9/28/2020,Rocky Mountain Region,ALL,N,QCI 7,DL Throughput 20th Percentile,8607.019571
9/28/2020,Rocky Mountain Region,ALL,N,QCI 8,DL Throughput 20th Percentile,7395.572976
9/28/2020,Rocky Mountain Region,ALL,N,QCI 9,DL Throughput 20th Percentile,6860.794146
9/28/2020,San Diego/Las Vegas,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,8160.70903
9/28/2020,San Diego/Las Vegas,ALL,E,QCI 6,DL Throughput 20th Percentile,11870.95545
9/28/2020,San Diego/Las Vegas,ALL,E,QCI 7,DL Throughput 20th Percentile,10356.13122
9/28/2020,San Diego/Las Vegas,ALL,E,QCI 8,DL Throughput 20th Percentile,8199.716038
9/28/2020,San Diego/Las Vegas,ALL,E,QCI 9,DL Throughput 20th Percentile,7416.698307
9/28/2020,South Texas,ALL,E,QCI 6+7+8+9,DL Throughput 20th Percentile,4911.00852
9/28/2020,South Texas,ALL,E,QCI 6,DL Throughput 20th Percentile,10918.5534
9/28/2020,South Texas,ALL,E,QCI 7,DL Throughput 20th Percentile,6468.488092
